cpf,nome,sexo,idade,renda,estado,email,id_tran,estabelecimento,valor,status,data,porcentagemGastos
610081287,MIQUEIS,masculino,25,21034,PR,miqueis7@hotmail.com,1982,smart fit,108,aprovada,02/2020,0.51
610081287,MIQUEIS,masculino,25,21034,PR,miqueis7@hotmail.com,2126,uber,20,aprovada,02/2020,0.10
610081287,MIQUEIS,masculino,25,21034,PR,miqueis7@hotmail.com,4165,uber,58,aprovada,05/2020,0.28
610081287,MIQUEIS,masculino,25,21034,PR,miqueis7@hotmail.com,197,uber,12,aprovada,02/2020,0.06
610081287,MIQUEIS,masculino,25,21034,PR,miqueis7@hotmail.com,4842,uber,46,aprovada,03/2020,0.22
610081287,MIQUEIS,masculino,25,21034,PR,miqueis7@hotmail.com,1920,zara,323,aprovada,02/2020,1.54
560854641,CECI,feminino,21,35515,TO,ceci7@hotmail.com,200,cacau show,131,aprovada,01/2020,0.37
560854641,CECI,feminino,21,35515,TO,ceci7@hotmail.com,2572,carrefour,70,aprovada,01/2020,0.20
560854641,CECI,feminino,21,35515,TO,ceci7@hotmail.com,1363,renner,459,aprovada,02/2020,1.29
560854641,CECI,feminino,21,35515,TO,ceci7@hotmail.com,4156,renner,378,aprovada,01/2020,1.06
560854641,CECI,feminino,21,35515,TO,ceci7@hotmail.com,2058,renner,53,aprovada,01/2020,0.15
560854641,CECI,feminino,21,35515,TO,ceci7@hotmail.com,3349,renner,471,aprovada,02/2020,1.33
560854641,CECI,feminino,21,35515,TO,ceci7@hotmail.com,4117,zara,517,aprovada,01/2020,1.46
560854641,CECI,feminino,21,35515,TO,ceci7@hotmail.com,2809,zara,226,aprovada,05/2020,0.64
560854641,CECI,feminino,21,35515,TO,ceci7@hotmail.com,5208,zara,458,aprovada,01/2020,1.29
560854641,CECI,feminino,21,35515,TO,ceci7@hotmail.com,4444,zara,540,aprovada,05/2020,1.52
909574703,MARINEIDE,feminino,38,34679,MG,marineide6@hotmail.com,663,cacau show,337,aprovada,02/2020,0.97
909574703,MARINEIDE,feminino,38,34679,MG,marineide6@hotmail.com,2481,netflix,25,aprovada,02/2020,0.07
909574703,MARINEIDE,feminino,38,34679,MG,marineide6@hotmail.com,3790,netflix,41,aprovada,01/2020,0.12
909574703,MARINEIDE,feminino,38,34679,MG,marineide6@hotmail.com,81,renner,197,aprovada,03/2020,0.57
909574703,MARINEIDE,feminino,38,34679,MG,marineide6@hotmail.com,1859,uber,85,aprovada,04/2020,0.25
909574703,MARINEIDE,feminino,38,34679,MG,marineide6@hotmail.com,4074,zara,473,aprovada,05/2020,1.36
194612861,LAURITA,feminino,25,17566,RJ,laurita7@hotmail.com,4800,carrefour,1673,aprovada,03/2020,9.52
194612861,LAURITA,feminino,25,17566,RJ,laurita7@hotmail.com,617,ifood,30,aprovada,02/2020,0.17
194612861,LAURITA,feminino,25,17566,RJ,laurita7@hotmail.com,4264,renner,369,aprovada,01/2020,2.10
194612861,LAURITA,feminino,25,17566,RJ,laurita7@hotmail.com,3125,renner,48,aprovada,05/2020,0.27
194612861,LAURITA,feminino,25,17566,RJ,laurita7@hotmail.com,3425,renner,60,aprovada,04/2020,0.34
194612861,LAURITA,feminino,25,17566,RJ,laurita7@hotmail.com,2819,renner,341,aprovada,01/2020,1.94
194612861,LAURITA,feminino,25,17566,RJ,laurita7@hotmail.com,4201,renner,266,aprovada,02/2020,1.51
194612861,LAURITA,feminino,25,17566,RJ,laurita7@hotmail.com,1070,uber,22,aprovada,05/2020,0.13
194612861,LAURITA,feminino,25,17566,RJ,laurita7@hotmail.com,5056,uber,67,aprovada,05/2020,0.38
194612861,LAURITA,feminino,25,17566,RJ,laurita7@hotmail.com,2395,zara,246,aprovada,05/2020,1.40
194612861,LAURITA,feminino,25,17566,RJ,laurita7@hotmail.com,4194,zara,248,aprovada,02/2020,1.41
384213533,SIVANILDO,masculino,38,32638,SP,sivanildo6@hotmail.com,1647,ifood,161,aprovada,04/2020,0.49
384213533,SIVANILDO,masculino,38,32638,SP,sivanildo6@hotmail.com,3162,renner,227,aprovada,01/2020,0.70
384213533,SIVANILDO,masculino,38,32638,SP,sivanildo6@hotmail.com,3096,renner,296,aprovada,03/2020,0.91
384213533,SIVANILDO,masculino,38,32638,SP,sivanildo6@hotmail.com,1783,renner,400,aprovada,03/2020,1.23
384213533,SIVANILDO,masculino,38,32638,SP,sivanildo6@hotmail.com,1142,renner,8,aprovada,02/2020,0.02
384213533,SIVANILDO,masculino,38,32638,SP,sivanildo6@hotmail.com,1050,smart fit,76,aprovada,02/2020,0.23
384213533,SIVANILDO,masculino,38,32638,SP,sivanildo6@hotmail.com,4637,uber,20,aprovada,04/2020,0.06
384213533,SIVANILDO,masculino,38,32638,SP,sivanildo6@hotmail.com,3170,uber,80,aprovada,04/2020,0.25
384213533,SIVANILDO,masculino,38,32638,SP,sivanildo6@hotmail.com,3856,uber,51,aprovada,01/2020,0.16
384213533,SIVANILDO,masculino,38,32638,SP,sivanildo6@hotmail.com,2974,zara,778,aprovada,01/2020,2.38
473164007,ALEXYA,feminino,29,16457,SP,alexya9@hotmail.com,4687,cacau show,92,aprovada,04/2020,0.56
473164007,ALEXYA,feminino,29,16457,SP,alexya9@hotmail.com,281,ifood,185,aprovada,03/2020,1.12
473164007,ALEXYA,feminino,29,16457,SP,alexya9@hotmail.com,1937,ifood,258,aprovada,02/2020,1.57
473164007,ALEXYA,feminino,29,16457,SP,alexya9@hotmail.com,1343,ifood,116,aprovada,01/2020,0.70
473164007,ALEXYA,feminino,29,16457,SP,alexya9@hotmail.com,840,renner,241,aprovada,02/2020,1.46
473164007,ALEXYA,feminino,29,16457,SP,alexya9@hotmail.com,5126,renner,256,aprovada,05/2020,1.56
473164007,ALEXYA,feminino,29,16457,SP,alexya9@hotmail.com,3827,uber,95,aprovada,03/2020,0.58
473164007,ALEXYA,feminino,29,16457,SP,alexya9@hotmail.com,964,uber,94,negada,04/2020,0.57
473164007,ALEXYA,feminino,29,16457,SP,alexya9@hotmail.com,2269,zara,325,aprovada,04/2020,1.97
473164007,ALEXYA,feminino,29,16457,SP,alexya9@hotmail.com,3062,zara,353,aprovada,02/2020,2.14
240398183,GEOMAR,masculino,48,39258,MG,geomar0@hotmail.com,959,cacau show,676,aprovada,05/2020,1.72
240398183,GEOMAR,masculino,48,39258,MG,geomar0@hotmail.com,1990,ifood,214,aprovada,01/2020,0.55
240398183,GEOMAR,masculino,48,39258,MG,geomar0@hotmail.com,5052,netflix,31,aprovada,03/2020,0.08
240398183,GEOMAR,masculino,48,39258,MG,geomar0@hotmail.com,4268,renner,362,aprovada,04/2020,0.92
240398183,GEOMAR,masculino,48,39258,MG,geomar0@hotmail.com,4837,renner,332,aprovada,04/2020,0.85
240398183,GEOMAR,masculino,48,39258,MG,geomar0@hotmail.com,4377,renner,350,aprovada,02/2020,0.89
240398183,GEOMAR,masculino,48,39258,MG,geomar0@hotmail.com,2791,uber,76,negada,05/2020,0.19
240398183,GEOMAR,masculino,48,39258,MG,geomar0@hotmail.com,3092,uber,98,aprovada,03/2020,0.25
240398183,GEOMAR,masculino,48,39258,MG,geomar0@hotmail.com,3914,zara,111,aprovada,01/2020,0.28
830111641,RODRIG,masculino,26,25082,RJ,rodrig6@hotmail.com,4182,cacau show,559,aprovada,02/2020,2.23
830111641,RODRIG,masculino,26,25082,RJ,rodrig6@hotmail.com,1754,ifood,272,aprovada,04/2020,1.08
830111641,RODRIG,masculino,26,25082,RJ,rodrig6@hotmail.com,1692,ifood,293,aprovada,03/2020,1.17
830111641,RODRIG,masculino,26,25082,RJ,rodrig6@hotmail.com,902,ifood,289,aprovada,04/2020,1.15
830111641,RODRIG,masculino,26,25082,RJ,rodrig6@hotmail.com,4954,uber,11,aprovada,04/2020,0.04
830111641,RODRIG,masculino,26,25082,RJ,rodrig6@hotmail.com,950,zara,70,aprovada,04/2020,0.28
830111641,RODRIG,masculino,26,25082,RJ,rodrig6@hotmail.com,4177,zara,645,aprovada,02/2020,2.57
830111641,RODRIG,masculino,26,25082,RJ,rodrig6@hotmail.com,156,zara,705,aprovada,02/2020,2.81
830111641,RODRIG,masculino,26,25082,RJ,rodrig6@hotmail.com,2563,zara,909,aprovada,04/2020,3.62
830111641,RODRIG,masculino,26,25082,RJ,rodrig6@hotmail.com,410,zara,47,aprovada,03/2020,0.19
803237034,LAYANA,feminino,51,39967,MS,layana5@hotmail.com,645,cacau show,557,aprovada,02/2020,1.39
803237034,LAYANA,feminino,51,39967,MS,layana5@hotmail.com,1000,cacau show,595,aprovada,01/2020,1.49
803237034,LAYANA,feminino,51,39967,MS,layana5@hotmail.com,3126,ifood,263,aprovada,04/2020,0.66
803237034,LAYANA,feminino,51,39967,MS,layana5@hotmail.com,2584,ifood,291,aprovada,04/2020,0.73
803237034,LAYANA,feminino,51,39967,MS,layana5@hotmail.com,1868,smart fit,201,aprovada,03/2020,0.50
803237034,LAYANA,feminino,51,39967,MS,layana5@hotmail.com,3976,uber,91,aprovada,04/2020,0.23
803237034,LAYANA,feminino,51,39967,MS,layana5@hotmail.com,3692,uber,80,aprovada,01/2020,0.20
803237034,LAYANA,feminino,51,39967,MS,layana5@hotmail.com,1036,zara,986,aprovada,05/2020,2.47
803237034,LAYANA,feminino,51,39967,MS,layana5@hotmail.com,1533,zara,465,aprovada,01/2020,1.16
803237034,LAYANA,feminino,51,39967,MS,layana5@hotmail.com,1880,zara,643,aprovada,02/2020,1.61
748209207,JOSICLEIDE,feminino,57,28128,SP,josicleide6@hotmail.com,4216,cacau show,537,aprovada,02/2020,1.91
748209207,JOSICLEIDE,feminino,57,28128,SP,josicleide6@hotmail.com,4068,cacau show,257,aprovada,05/2020,0.91
748209207,JOSICLEIDE,feminino,57,28128,SP,josicleide6@hotmail.com,1524,netflix,46,aprovada,03/2020,0.16
748209207,JOSICLEIDE,feminino,57,28128,SP,josicleide6@hotmail.com,2566,renner,11,aprovada,05/2020,0.04
748209207,JOSICLEIDE,feminino,57,28128,SP,josicleide6@hotmail.com,5184,uber,39,aprovada,02/2020,0.14
748209207,JOSICLEIDE,feminino,57,28128,SP,josicleide6@hotmail.com,3777,uber,77,aprovada,05/2020,0.27
748209207,JOSICLEIDE,feminino,57,28128,SP,josicleide6@hotmail.com,2907,zara,165,aprovada,01/2020,0.59
748209207,JOSICLEIDE,feminino,57,28128,SP,josicleide6@hotmail.com,1168,zara,869,aprovada,02/2020,3.09
748209207,JOSICLEIDE,feminino,57,28128,SP,josicleide6@hotmail.com,3955,zara,734,aprovada,01/2020,2.61
748209207,JOSICLEIDE,feminino,57,28128,SP,josicleide6@hotmail.com,3878,zara,102,aprovada,03/2020,0.36
379024055,ALESSIA,feminino,26,11632,MG,alessia3@hotmail.com,2405,carrefour,1954,aprovada,01/2020,16.80
379024055,ALESSIA,feminino,26,11632,MG,alessia3@hotmail.com,2962,renner,5,aprovada,03/2020,0.04
379024055,ALESSIA,feminino,26,11632,MG,alessia3@hotmail.com,4879,renner,254,aprovada,01/2020,2.18
379024055,ALESSIA,feminino,26,11632,MG,alessia3@hotmail.com,5132,smart fit,160,aprovada,01/2020,1.38
379024055,ALESSIA,feminino,26,11632,MG,alessia3@hotmail.com,2461,uber,44,aprovada,03/2020,0.38
379024055,ALESSIA,feminino,26,11632,MG,alessia3@hotmail.com,900,uber,19,aprovada,04/2020,0.16
379024055,ALESSIA,feminino,26,11632,MG,alessia3@hotmail.com,3546,zara,450,aprovada,04/2020,3.87
62148087,MORONI,masculino,26,14606,RS,moroni9@hotmail.com,4413,cacau show,308,aprovada,04/2020,2.11
62148087,MORONI,masculino,26,14606,RS,moroni9@hotmail.com,5099,carrefour,1325,negada,05/2020,9.07
62148087,MORONI,masculino,26,14606,RS,moroni9@hotmail.com,5213,ifood,212,aprovada,01/2020,1.45
62148087,MORONI,masculino,26,14606,RS,moroni9@hotmail.com,2306,renner,24,aprovada,02/2020,0.16
62148087,MORONI,masculino,26,14606,RS,moroni9@hotmail.com,3468,smart fit,95,aprovada,02/2020,0.65
62148087,MORONI,masculino,26,14606,RS,moroni9@hotmail.com,1061,smart fit,81,aprovada,03/2020,0.55
62148087,MORONI,masculino,26,14606,RS,moroni9@hotmail.com,1869,uber,48,aprovada,01/2020,0.33
62148087,MORONI,masculino,26,14606,RS,moroni9@hotmail.com,810,uber,90,aprovada,04/2020,0.62
62148087,MORONI,masculino,26,14606,RS,moroni9@hotmail.com,4374,zara,598,aprovada,02/2020,4.09
62148087,MORONI,masculino,26,14606,RS,moroni9@hotmail.com,2448,zara,768,aprovada,05/2020,5.26
227292531,MOARA,feminino,48,10133,PR,moara3@hotmail.com,3207,ifood,264,aprovada,03/2020,2.61
227292531,MOARA,feminino,48,10133,PR,moara3@hotmail.com,1073,netflix,42,aprovada,05/2020,0.41
227292531,MOARA,feminino,48,10133,PR,moara3@hotmail.com,2205,netflix,25,aprovada,02/2020,0.25
227292531,MOARA,feminino,48,10133,PR,moara3@hotmail.com,308,renner,426,aprovada,04/2020,4.20
227292531,MOARA,feminino,48,10133,PR,moara3@hotmail.com,2382,smart fit,128,aprovada,04/2020,1.26
227292531,MOARA,feminino,48,10133,PR,moara3@hotmail.com,4362,uber,17,aprovada,01/2020,0.17
227292531,MOARA,feminino,48,10133,PR,moara3@hotmail.com,4860,zara,469,aprovada,05/2020,4.63
96527405,OSNY,masculino,36,36710,RJ,osny0@hotmail.com,3973,ifood,120,aprovada,05/2020,0.33
96527405,OSNY,masculino,36,36710,RJ,osny0@hotmail.com,4838,ifood,133,aprovada,03/2020,0.36
96527405,OSNY,masculino,36,36710,RJ,osny0@hotmail.com,2421,ifood,251,aprovada,04/2020,0.68
96527405,OSNY,masculino,36,36710,RJ,osny0@hotmail.com,2677,netflix,35,aprovada,03/2020,0.10
96527405,OSNY,masculino,36,36710,RJ,osny0@hotmail.com,1423,smart fit,148,aprovada,05/2020,0.40
96527405,OSNY,masculino,36,36710,RJ,osny0@hotmail.com,3531,zara,725,aprovada,04/2020,1.97
96527405,OSNY,masculino,36,36710,RJ,osny0@hotmail.com,5094,zara,582,aprovada,02/2020,1.59
96527405,OSNY,masculino,36,36710,RJ,osny0@hotmail.com,3153,zara,767,aprovada,02/2020,2.09
184453912,SIVIRINO,masculino,50,39071,PR,sivirino2@hotmail.com,2273,cacau show,401,aprovada,05/2020,1.03
184453912,SIVIRINO,masculino,50,39071,PR,sivirino2@hotmail.com,2715,renner,47,aprovada,05/2020,0.12
184453912,SIVIRINO,masculino,50,39071,PR,sivirino2@hotmail.com,2552,renner,305,negada,02/2020,0.78
184453912,SIVIRINO,masculino,50,39071,PR,sivirino2@hotmail.com,5003,renner,371,aprovada,04/2020,0.95
184453912,SIVIRINO,masculino,50,39071,PR,sivirino2@hotmail.com,790,renner,172,aprovada,01/2020,0.44
184453912,SIVIRINO,masculino,50,39071,PR,sivirino2@hotmail.com,2476,smart fit,116,aprovada,01/2020,0.30
184453912,SIVIRINO,masculino,50,39071,PR,sivirino2@hotmail.com,948,smart fit,198,aprovada,02/2020,0.51
184453912,SIVIRINO,masculino,50,39071,PR,sivirino2@hotmail.com,2439,uber,26,aprovada,01/2020,0.07
184453912,SIVIRINO,masculino,50,39071,PR,sivirino2@hotmail.com,1764,uber,98,aprovada,02/2020,0.25
184453912,SIVIRINO,masculino,50,39071,PR,sivirino2@hotmail.com,4092,uber,86,aprovada,05/2020,0.22
184453912,SIVIRINO,masculino,50,39071,PR,sivirino2@hotmail.com,3447,zara,544,aprovada,01/2020,1.39
184453912,SIVIRINO,masculino,50,39071,PR,sivirino2@hotmail.com,1214,zara,99,aprovada,01/2020,0.25
184453912,SIVIRINO,masculino,50,39071,PR,sivirino2@hotmail.com,623,zara,563,aprovada,02/2020,1.44
927614938,NATIEL,masculino,35,26871,RJ,natiel1@hotmail.com,579,cacau show,205,aprovada,02/2020,0.76
927614938,NATIEL,masculino,35,26871,RJ,natiel1@hotmail.com,335,carrefour,30,aprovada,02/2020,0.11
927614938,NATIEL,masculino,35,26871,RJ,natiel1@hotmail.com,4072,renner,351,aprovada,03/2020,1.31
927614938,NATIEL,masculino,35,26871,RJ,natiel1@hotmail.com,4297,renner,21,aprovada,05/2020,0.08
927614938,NATIEL,masculino,35,26871,RJ,natiel1@hotmail.com,2348,zara,572,aprovada,03/2020,2.13
927614938,NATIEL,masculino,35,26871,RJ,natiel1@hotmail.com,2700,zara,289,aprovada,05/2020,1.08
262856945,KATIENE,feminino,42,34512,MS,katiene1@hotmail.com,1722,ifood,45,aprovada,01/2020,0.13
262856945,KATIENE,feminino,42,34512,MS,katiene1@hotmail.com,2597,netflix,45,aprovada,03/2020,0.13
262856945,KATIENE,feminino,42,34512,MS,katiene1@hotmail.com,3059,renner,53,aprovada,05/2020,0.15
262856945,KATIENE,feminino,42,34512,MS,katiene1@hotmail.com,4120,smart fit,158,aprovada,05/2020,0.46
262856945,KATIENE,feminino,42,34512,MS,katiene1@hotmail.com,2851,zara,859,aprovada,03/2020,2.49
262856945,KATIENE,feminino,42,34512,MS,katiene1@hotmail.com,1262,zara,96,aprovada,05/2020,0.28
262856945,KATIENE,feminino,42,34512,MS,katiene1@hotmail.com,954,zara,905,negada,02/2020,2.62
566428903,LAYARA,feminino,58,11785,MS,layara0@hotmail.com,2444,netflix,40,aprovada,01/2020,0.34
566428903,LAYARA,feminino,58,11785,MS,layara0@hotmail.com,1171,renner,360,aprovada,05/2020,3.05
566428903,LAYARA,feminino,58,11785,MS,layara0@hotmail.com,5010,renner,324,aprovada,02/2020,2.75
566428903,LAYARA,feminino,58,11785,MS,layara0@hotmail.com,1438,uber,79,aprovada,05/2020,0.67
566428903,LAYARA,feminino,58,11785,MS,layara0@hotmail.com,1472,zara,768,aprovada,03/2020,6.52
566428903,LAYARA,feminino,58,11785,MS,layara0@hotmail.com,523,zara,906,negada,02/2020,7.69
566428903,LAYARA,feminino,58,11785,MS,layara0@hotmail.com,1028,zara,197,aprovada,02/2020,1.67
566428903,LAYARA,feminino,58,11785,MS,layara0@hotmail.com,4203,zara,307,aprovada,03/2020,2.61
566428903,LAYARA,feminino,58,11785,MS,layara0@hotmail.com,1493,zara,636,aprovada,03/2020,5.40
566428903,LAYARA,feminino,58,11785,MS,layara0@hotmail.com,2,zara,531,aprovada,03/2020,4.51
566428903,LAYARA,feminino,58,11785,MS,layara0@hotmail.com,1204,zara,311,aprovada,02/2020,2.64
414765037,JANDUI,masculino,51,26149,MS,jandui3@hotmail.com,5006,cacau show,748,aprovada,01/2020,2.86
414765037,JANDUI,masculino,51,26149,MS,jandui3@hotmail.com,5153,cacau show,312,aprovada,04/2020,1.19
414765037,JANDUI,masculino,51,26149,MS,jandui3@hotmail.com,723,ifood,68,aprovada,01/2020,0.26
414765037,JANDUI,masculino,51,26149,MS,jandui3@hotmail.com,2113,renner,336,aprovada,03/2020,1.28
414765037,JANDUI,masculino,51,26149,MS,jandui3@hotmail.com,559,renner,345,aprovada,01/2020,1.32
414765037,JANDUI,masculino,51,26149,MS,jandui3@hotmail.com,913,smart fit,148,aprovada,04/2020,0.57
414765037,JANDUI,masculino,51,26149,MS,jandui3@hotmail.com,4294,smart fit,112,negada,04/2020,0.43
414765037,JANDUI,masculino,51,26149,MS,jandui3@hotmail.com,492,zara,140,aprovada,02/2020,0.54
598635143,FRANCIELI,feminino,49,37995,RJ,francieli3@hotmail.com,1237,cacau show,221,aprovada,01/2020,0.58
598635143,FRANCIELI,feminino,49,37995,RJ,francieli3@hotmail.com,1241,ifood,60,aprovada,04/2020,0.16
598635143,FRANCIELI,feminino,49,37995,RJ,francieli3@hotmail.com,1324,ifood,187,aprovada,01/2020,0.49
598635143,FRANCIELI,feminino,49,37995,RJ,francieli3@hotmail.com,1341,renner,81,aprovada,01/2020,0.21
598635143,FRANCIELI,feminino,49,37995,RJ,francieli3@hotmail.com,1090,renner,291,aprovada,01/2020,0.77
598635143,FRANCIELI,feminino,49,37995,RJ,francieli3@hotmail.com,876,renner,464,aprovada,04/2020,1.22
598635143,FRANCIELI,feminino,49,37995,RJ,francieli3@hotmail.com,5142,renner,423,aprovada,05/2020,1.11
598635143,FRANCIELI,feminino,49,37995,RJ,francieli3@hotmail.com,4953,renner,8,aprovada,01/2020,0.02
598635143,FRANCIELI,feminino,49,37995,RJ,francieli3@hotmail.com,680,uber,25,aprovada,05/2020,0.07
598635143,FRANCIELI,feminino,49,37995,RJ,francieli3@hotmail.com,2199,zara,823,aprovada,02/2020,2.17
598635143,FRANCIELI,feminino,49,37995,RJ,francieli3@hotmail.com,3360,zara,188,aprovada,03/2020,0.49
331653142,ASSUCENA,feminino,27,12210,MG,assucena1@hotmail.com,4277,renner,437,aprovada,01/2020,3.58
331653142,ASSUCENA,feminino,27,12210,MG,assucena1@hotmail.com,2911,renner,232,aprovada,05/2020,1.90
331653142,ASSUCENA,feminino,27,12210,MG,assucena1@hotmail.com,1222,renner,282,aprovada,04/2020,2.31
331653142,ASSUCENA,feminino,27,12210,MG,assucena1@hotmail.com,4695,smart fit,216,aprovada,03/2020,1.77
331653142,ASSUCENA,feminino,27,12210,MG,assucena1@hotmail.com,3210,uber,90,aprovada,05/2020,0.74
331653142,ASSUCENA,feminino,27,12210,MG,assucena1@hotmail.com,2437,uber,97,aprovada,05/2020,0.79
331653142,ASSUCENA,feminino,27,12210,MG,assucena1@hotmail.com,1252,uber,66,aprovada,03/2020,0.54
331653142,ASSUCENA,feminino,27,12210,MG,assucena1@hotmail.com,601,zara,683,aprovada,02/2020,5.59
331653142,ASSUCENA,feminino,27,12210,MG,assucena1@hotmail.com,2518,zara,883,aprovada,05/2020,7.23
331653142,ASSUCENA,feminino,27,12210,MG,assucena1@hotmail.com,5170,zara,777,aprovada,04/2020,6.36
565091563,BEATRIS,feminino,27,39311,PR,beatris2@hotmail.com,2913,carrefour,230,aprovada,01/2020,0.59
565091563,BEATRIS,feminino,27,39311,PR,beatris2@hotmail.com,1875,netflix,30,aprovada,02/2020,0.08
565091563,BEATRIS,feminino,27,39311,PR,beatris2@hotmail.com,1460,renner,435,aprovada,05/2020,1.11
565091563,BEATRIS,feminino,27,39311,PR,beatris2@hotmail.com,3735,smart fit,97,aprovada,05/2020,0.25
565091563,BEATRIS,feminino,27,39311,PR,beatris2@hotmail.com,4080,zara,73,aprovada,04/2020,0.19
328798960,RAIUMUNDO,masculino,21,27353,RJ,raiumundo1@hotmail.com,1988,renner,124,aprovada,01/2020,0.45
328798960,RAIUMUNDO,masculino,21,27353,RJ,raiumundo1@hotmail.com,2081,renner,116,negada,03/2020,0.42
328798960,RAIUMUNDO,masculino,21,27353,RJ,raiumundo1@hotmail.com,4574,renner,384,aprovada,03/2020,1.40
328798960,RAIUMUNDO,masculino,21,27353,RJ,raiumundo1@hotmail.com,2455,renner,127,aprovada,05/2020,0.46
328798960,RAIUMUNDO,masculino,21,27353,RJ,raiumundo1@hotmail.com,2899,smart fit,76,aprovada,03/2020,0.28
328798960,RAIUMUNDO,masculino,21,27353,RJ,raiumundo1@hotmail.com,1330,uber,32,aprovada,05/2020,0.12
328798960,RAIUMUNDO,masculino,21,27353,RJ,raiumundo1@hotmail.com,2486,uber,23,aprovada,02/2020,0.08
328798960,RAIUMUNDO,masculino,21,27353,RJ,raiumundo1@hotmail.com,1492,uber,16,aprovada,05/2020,0.06
328798960,RAIUMUNDO,masculino,21,27353,RJ,raiumundo1@hotmail.com,379,zara,523,aprovada,01/2020,1.91
328798960,RAIUMUNDO,masculino,21,27353,RJ,raiumundo1@hotmail.com,624,zara,882,aprovada,01/2020,3.22
328798960,RAIUMUNDO,masculino,21,27353,RJ,raiumundo1@hotmail.com,2246,zara,230,aprovada,05/2020,0.84
260846826,LECIANE,feminino,58,36290,TO,leciane4@hotmail.com,4769,carrefour,1671,negada,03/2020,4.60
260846826,LECIANE,feminino,58,36290,TO,leciane4@hotmail.com,3743,ifood,102,aprovada,02/2020,0.28
260846826,LECIANE,feminino,58,36290,TO,leciane4@hotmail.com,5214,renner,463,aprovada,01/2020,1.28
260846826,LECIANE,feminino,58,36290,TO,leciane4@hotmail.com,2183,renner,154,aprovada,05/2020,0.42
260846826,LECIANE,feminino,58,36290,TO,leciane4@hotmail.com,960,renner,273,aprovada,01/2020,0.75
260846826,LECIANE,feminino,58,36290,TO,leciane4@hotmail.com,969,zara,522,aprovada,02/2020,1.44
260846826,LECIANE,feminino,58,36290,TO,leciane4@hotmail.com,3190,zara,246,aprovada,04/2020,0.68
185711655,CRISPIM,masculino,39,11653,MG,crispim5@hotmail.com,68,cacau show,194,aprovada,02/2020,1.66
185711655,CRISPIM,masculino,39,11653,MG,crispim5@hotmail.com,2179,ifood,135,aprovada,01/2020,1.16
185711655,CRISPIM,masculino,39,11653,MG,crispim5@hotmail.com,3950,ifood,188,aprovada,01/2020,1.61
185711655,CRISPIM,masculino,39,11653,MG,crispim5@hotmail.com,1569,smart fit,187,aprovada,05/2020,1.60
185711655,CRISPIM,masculino,39,11653,MG,crispim5@hotmail.com,5204,uber,6,negada,01/2020,0.05
185711655,CRISPIM,masculino,39,11653,MG,crispim5@hotmail.com,4145,uber,88,aprovada,01/2020,0.76
879114600,RIGERIO,masculino,34,22934,SP,rigerio4@hotmail.com,2007,ifood,76,aprovada,04/2020,0.33
879114600,RIGERIO,masculino,34,22934,SP,rigerio4@hotmail.com,4912,renner,163,aprovada,02/2020,0.71
879114600,RIGERIO,masculino,34,22934,SP,rigerio4@hotmail.com,1561,renner,132,aprovada,05/2020,0.58
879114600,RIGERIO,masculino,34,22934,SP,rigerio4@hotmail.com,566,uber,6,aprovada,05/2020,0.03
879114600,RIGERIO,masculino,34,22934,SP,rigerio4@hotmail.com,986,uber,16,aprovada,04/2020,0.07
879114600,RIGERIO,masculino,34,22934,SP,rigerio4@hotmail.com,5054,uber,71,aprovada,02/2020,0.31
927096403,ADENILSA,feminino,23,12393,TO,adenilsa9@hotmail.com,4928,renner,248,aprovada,02/2020,2.00
927096403,ADENILSA,feminino,23,12393,TO,adenilsa9@hotmail.com,2054,zara,71,aprovada,01/2020,0.57
927096403,ADENILSA,feminino,23,12393,TO,adenilsa9@hotmail.com,2318,zara,528,aprovada,01/2020,4.26
927096403,ADENILSA,feminino,23,12393,TO,adenilsa9@hotmail.com,1887,zara,149,aprovada,02/2020,1.20
761258650,RENI,masculino,28,16652,RS,reni6@hotmail.com,2315,cacau show,412,aprovada,02/2020,2.47
761258650,RENI,masculino,28,16652,RS,reni6@hotmail.com,1872,ifood,52,aprovada,01/2020,0.31
761258650,RENI,masculino,28,16652,RS,reni6@hotmail.com,3718,ifood,193,aprovada,03/2020,1.16
761258650,RENI,masculino,28,16652,RS,reni6@hotmail.com,3370,ifood,249,aprovada,03/2020,1.50
761258650,RENI,masculino,28,16652,RS,reni6@hotmail.com,2215,renner,191,aprovada,01/2020,1.15
761258650,RENI,masculino,28,16652,RS,reni6@hotmail.com,2726,renner,417,aprovada,03/2020,2.50
761258650,RENI,masculino,28,16652,RS,reni6@hotmail.com,1484,renner,186,aprovada,04/2020,1.12
761258650,RENI,masculino,28,16652,RS,reni6@hotmail.com,3671,smart fit,181,aprovada,05/2020,1.09
469867737,LOSANGELA,feminino,32,28846,SP,losangela9@hotmail.com,3902,cacau show,227,aprovada,02/2020,0.79
469867737,LOSANGELA,feminino,32,28846,SP,losangela9@hotmail.com,2134,cacau show,335,aprovada,01/2020,1.16
469867737,LOSANGELA,feminino,32,28846,SP,losangela9@hotmail.com,4247,ifood,17,aprovada,01/2020,0.06
469867737,LOSANGELA,feminino,32,28846,SP,losangela9@hotmail.com,1041,renner,365,aprovada,03/2020,1.27
469867737,LOSANGELA,feminino,32,28846,SP,losangela9@hotmail.com,216,renner,192,aprovada,04/2020,0.67
